vente_article_id;contrat_num;article_type_code;reference_article_magasin;prix_vente_final;qte_vente;taux_commission;prix_net_deposant;magasin_code;vente_num;prix_vente_total;date_cloture_vente;date_reglement;reglement_deposant_id;prix_reglee;prix_deposant;prix_com;taux_assurance;contact_num;taux_tva;prix_a_reglee;reglee;libelle;STATUS
D33LAT-154700;1402716;DEPOT;11413968;7;1;0.3;0;D33LAT;0000002819;7;20151015;20151115;15102512171188;0;4.9;2.1;0;D33LAT-11200450;0.2;7;0;SGC3-CABLE GUITARE 3M;C
D33LAT-154701;1401030;DEPOT;11405473;80;1;0.5;0;D33LAT;0000002820;80;20151015;20151115;1510251217932;0;25;25;0;D33LAT-11400242;0.2;50;0;TAPIS 200*290 NEUF ;C
D33LAT-154702;000013;DEPOT;000013-2;100;1;0.5;0;D33LAT;0000002821;100;20151015;20151115;1510251217676;0;42.5;42.5;0;D33LAT100000620;0.2;85;0;Table basse chene
clair;C
D33LAT-154703;000102;DEPOT;000102-1;60;1;0.5;0;D33LAT;0000002822;60;20151015;20151115;15102512171002;0;25.5;25.5;0;D33LAT-11500601;0.2;51;0;VALISE SOUPLE SAMSONITE;C
D33LAT-154705;1502591;DEPOT;11512483;133;1;0.487593;0;D33LAT;0000002824;133;20151015;20151115;1510251217420;0;68.15;64.85;0;D33LAT-11500617;0.2;133;0;LOT DE 4 CHAISES TRESSÉE;C
D33LAT-154707;1500794;DEPOT;11503940;3;1;0.5;0;D33LAT;0000002825;3;20151015;20151115;1510251217164;0;1.5;1.5;0;D33LAT-10101012;0.2;3;0;MEUBLE TV BAS MODERNE 132X55;C
D33LAT-154708;1502549;DEPOT;11512193;4;2;0.4;0;D33LAT;0000002826;8;20151015;20151115;1510251217316;0;3.36;2.24;0;D33LAT-11300406;0.2;5.6;0;LOT DE 3 VERRES COUL ;C
D33LAT-154709;1502549;DEPOT;11512225;1;2;0.4;0;D33LAT;0000002826;2;20151015;20151115;1510251217316;0;0.84;0.56;0;D33LAT-11300406;0.2;1.4;0;LOT DE 3 COUVERTS PM ;C
D33LAT-154710;1502549;DEPOT;11512251;5;1;0.4;0;D33LAT;0000002826;5;20151015;20151115;1510251217316;0;3;2;0;D33LAT-11300406;0.2;5;0;LOT DE 6 COUTEAU ;C
D33LAT-154711;000427;DEPOT;000427-5;4;1;0.38;0;D33LAT;0000002826;4;20151015;20151115;1510251217698;0;2.48;1.52;0;D33LAT-10600207;0.2;4;0;A195-plateau coca cola;C
D33LAT-154712;1501680;DEPOT;11508253;1.9;2;0.38;0;D33LAT;0000002826;3.8;20151015;20151115;15102512171291;0;2.36;1.44;0;D33LAT-10600207;0.2;3.8;0;D418 MUG N2 ;C
D33LAT-154714;1500411;DEPOT;11502123;3;1;0.38;0;D33LAT;0000002826;3;20151015;20151115;1510251217294;0;1.86;1.14;0;D33LAT-10600207;0.2;3;0;E407 BOITE A SUCRE METAL;C
D33LAT-154718;000284;DEPOT;000284-13;60;1;0.5;0;D33LAT;0000002827;60;20151015;20151115;1510251217567;0;30;30;0;D33LAT110000327;0.2;60;0;ARMOIRETTE GRISE 1P + CLE E3;C
D33LAT-154721;1501348;DEPOT;11506625;6;1;0.38;0;D33LAT;0000002829;6;20151015;20151115;15102512171090;0;3.72;2.28;0;D33LAT-10600207;0.2;6;0;A215 RANGEMENTS 4T PLASTIQUE;C
D33LAT-154723;000427;DEPOT;000427-54;14;2;0.38;0;D33LAT;0000002830;28;20151015;20151115;1510251217698;0;17.36;10.64;0;D33LAT-10600207;0.2;28;0;D397-poele alu 24 cm;C
D33LAT-154724;000427;DEPOT;000427-53;18;2;0.38;0;D33LAT;0000002830;36;20151015;20151115;1510251217698;0;22.32;13.68;0;D33LAT-10600207;0.2;36;0;D398-poele alu 28 cm;C
D33LAT-154725;1501466;DEPOT;11507021;18.75;1;0.5;0;D33LAT;0000002830;18.75;20151015;20151115;15102512171187;0;9.38;9.38;0;D33LAT-11500378;0.2;18.75;0;LAMPE BLANCHE ABAT JOUR ROSE;C
D33LAT-154726;000187;DEPOT;000187-2;30;1;0.5;0;D33LAT;0000002831;30;20151015;20151115;1510251217931;0;25;25;0;D33LAT-10800065;0.2;50;0;FAUTEUIL NOIR DE BUREAU
SKAI NOIR S ROUL;C
D33LAT-154728;000441;DEPOT;000441-1;90;1;0.5;0;D33LAT;0000002833;90;20151015;20151115;1510251217163;0;45;45;0;D33LAT-11400542;0.2;90;0;Fauteuil bois exotique ass/tissu rouge ;C
D33LAT-154604;1502127;DEPOT;11510251;2.5;2;0.38;0;D33LAT;0000002757;5;20151015;20151115;1510251217325;0;3.1;1.9;0;D33LAT-10600207;0.2;5;0;F24-TOILE A PEINDRE 24*30;C
D33LAT-154735;000342;DEPOT;000342-18;25;1;0.4;0;D33LAT;0000002837;25;20151016;20151115;1510251217288;0;15;10;0;D33LAT-19700084;0.2;25;0;Plat asperge ancien;C
D33LAT-154737;1502809;DEPOT;11513489;127.5;1;0.497619;0;D33LAT;0000002838;127.5;20151016;20151115;15102512171186;0;52.75;52.25;0;D33LAT-11400210;0.2;105;0;MEUBLE TELE PIVOTANT VERRE METAL;C
D33LAT-154740;000441;DEPOT;000441-1;90;1;0.5;0;D33LAT;0000002841;90;20151016;20151115;1510251217163;0;45;45;0;D33LAT-11400542;0.2;90;0;Fauteuil bois exotique ass/tissu rouge ;C
D33LAT-154742;000369;DEPOT;000369-6;25;1;0.5;0;D33LAT;0000002843;25;20151016;20151115;1510251217418;0;12.5;12.5;0;D33LAT-19900767;0.2;25;0;Gueridon pm carre;C
D33LAT-154744;000413;DEPOT;000413-2;190;1;0.476315;0;D33LAT;0000002844;190;20151016;20151115;1510251217956;0;99.5;90.5;0;D33LATBE50576;0.2;190;0;Lot de 4 chaises tissus merisier;C
D33LAT-154745;1202142;DEPOT;11209742;106;1;0.3;0;D33LAT;0000002845;106;20151016;20151115;15102512171185;0;74.2;31.8;0;D33LAT-11200450;0.2;106;0;WMA * MANDOLINE ;C
D33LAT-154746;000373;DEPOT;000373-3;25;1;0.5;0;D33LAT;0000002845;25;20151016;20151115;1510251217276;0;12.5;12.5;0;D33LATAU50690;0.2;25;0;Instrument musique double;C
D33LAT-154749;1503019;DEPOT;11514710;3;8;0.4;0;D33LAT;0000002847;24;20151016;20151115;151025121761;0;12.24;8.16;0;D33LAT-11300406;0.2;20.4;0;CHAPEAU BLC ;C
D33LAT-154750;000427;DEPOT;000427-46;4.5;1;0.38;0;D33LAT;0000002847;4.5;20151016;20151115;1510251217698;0;2.79;1.71;0;D33LAT-10600207;0.2;4.5;0;H19 planche a decouper en verre;C
D33LAT-154751;000427;DEPOT;000427-64;8;2;0.38;0;D33LAT;0000002848;16;20151016;20151115;1510251217698;0;9.92;6.08;0;D33LAT-10600207;0.2;16;0;E439 boite de rangement
40x30x25
;C
D33LAT-154753;000427;DEPOT;000427-3;39;1;0.38;0;D33LAT;0000002850;39;20151016;20151115;1510251217698;0;24.18;14.82;0;D33LAT-10600207;0.2;39;0;E444-Niche double;C
D33LAT-154754;1304205;DEPOT;11324292;5;1;0.4;0;D33LAT;0000002851;5;20151016;20151115;1510251217929;0;1.2;0.8;0;D33LAT-11300406;0.2;2;0;PELLE A NEIGE NEIGE ;C
D33LAT-154758;1502509;DEPOT;11511996;3.5;1;0.4;0;D33LAT;0000002853;3.5;20151016;20151115;1510251217574;0;2.1;1.4;0;D33LAT-11200973;0.2;3.5;0;BIBELOT ;C
D33LAT-154760;1502701;DEPOT;11513038;5.6;1;0.5;0;D33LAT;0000002855;5.6;20151016;20151115;1510251217774;0;2.8;2.8;0;D33LAT-11500641;0.2;5.6;0;STATUETTE DORÉ ;C
D33LAT-154762;1502127;DEPOT;11510336;4;1;0.38;0;D33LAT;0000002857;4;20151016;20151115;1510251217325;0;2.48;1.52;0;D33LAT-10600207;0.2;4;0;E19-PINCEAUX ARTISTE X12;C
D33LAT-154763;1502127;DEPOT;11510277;8;2;0.38;0;D33LAT;0000002857;16;20151016;20151115;1510251217325;0;9.92;6.08;0;D33LAT-10600207;0.2;16;0;D139 TOILE A PEINDRE 60X80;C
D33LAT-154764;000395;DEPOT;000395-39;10;1;0.5;0;D33LAT;0000002858;10;20151016;20151115;1510251217257;0;5;5;0;D33LAT-10000173;0.2;10;0;Chaise de bureau rouge bordeaux s/roulettes;C
D33LAT-154766;000156;DEPOT;000156-19;15;1;0.4;0;D33LAT;0000002860;15;20151016;20151115;15102512171333;0;7.65;5.1;0;D33LAT-11300406;0.2;12.75;0;PICHET CRISTAL;C
D33LAT-154767;1502454;DEPOT;11511715;35;1;0.5;0;D33LAT;0000002861;35;20151016;20151115;1510251217417;0;14.88;14.88;0;D33LAT-10900852;0.2;29.75;0;PANNEAU COUNTRY CORNER BATEAU;C
D33LAT-154771;000427;DEPOT;000427-32;3.5;1;0.38;0;D33LAT;0000002865;3.5;20151016;20151115;1510251217698;0;2.17;1.33;0;D33LAT-10600207;0.2;3.5;0;D435-moule à tarte;C
D33LAT-154775;000427;DEPOT;000427-55;3.5;2;0.38;0;D33LAT;0000002868;7;20151016;20151115;1510251217698;0;4.34;2.66;0;D33LAT-10600207;0.2;7;0;D 434-moule a cake;C
D33LAT-154776;000407;DEPOT;000407-2;15;1;0.5;0;D33LAT;0000002869;15;20151016;20151115;15102512171012;0;7.5;7.5;0;D33LAT-11500387;0.2;15;0;Boite a couture ronde tissus ;C
D33LAT-154777;000418;DEPOT;000418-2;15;1;0.5;0;D33LAT;0000002869;15;20151016;20151115;1510251217512;0;7.5;7.5;0;D33LAT-10900170;0.2;15;0;Bilbiotheque p mcoul bois;C
D33LAT-154778;000447;DEPOT;000447-1;200;1;0.475;0;D33LAT;0000002870;200;20151016;20151115;1510251217161;0;105;95;0;D33LAT-10901172;0.2;200;0;Gueridon marquete
;C
D33LAT-154779;000427;DEPOT;000427-17;9;1;0.38;0;D33LAT;0000002871;9;20151016;20151115;1510251217698;0;5.58;3.42;0;D33LAT-10600207;0.2;9;0;D416-casque stereo;C
D33LAT-154780;1503002;DEPOT;11514573;29.75;1;0.5;0;D33LAT;0000002872;29.75;20151016;20151115;15102512171221;0;14.88;14.88;0;D33LAT-10800734;0.2;29.75;0;SERVITEUR DE CHEMINEE ;C
D33LAT-154781;000427;DEPOT;000427-60;5;1;0.38;0;D33LAT;0000002872;5;20151016;20151115;1510251217698;0;3.1;1.9;0;D33LAT-10600207;0.2;5;0;H286-pelle+balayette;C
D33LAT-154782;000237;DEPOT;000237-3;60;1;0.5;0;D33LAT;0000002872;60;20151016;20151115;15102512171059;0;30;30;0;D33LAT-11400542;0.2;60;0;GRILLE CHEMINEE 6 BRINS
GM;C
D33LAT-154787;1502985;DEPOT;11514436;65;1;0.38;0;D33LAT;0000002875;65;20151016;20151115;1510251217928;0;40.3;24.7;0;D33LAT-10001258;0.2;65;0;5H180*LANTERNE COFFRE ;C
D33LAT-154789;1500378;DEPOT;11501964;10;1;0.5;0;D33LAT;0000002877;10;20151016;20151115;1510251217672;0;5;5;0;D33LAT-10300606;0.2;10;0;APPLIQUE MURALE *2 COEUR BEIGE;C
D33LAT-154792;000427;DEPOT;000427-52;7;1;0.38;0;D33LAT;0000002879;7;20151016;20151115;1510251217698;0;4.34;2.66;0;D33LAT-10600207;0.2;7;0;E426-casserole  n 15

;C
D33LAT-154793;1501588;DEPOT;11507651;5;5;0.01;0;D33LAT;0000002880;25;20151016;20151115;1510251217580;0;24.75;0.25;0;D33LAT-11300098;0.2;25;0;60 PEINTURE ENFANT 20 X 25CM;C
D33LAT-154794;1501838;DEPOT;11508897;3.2;1;0.5;0;D33LAT;0000002880;3.2;20151016;20151115;1510251217416;0;1.6;1.6;0;D33LAT-11500259;0.2;3.2;0;CADRE PM NAIF ;C
D33LAT-154795;1501838;DEPOT;11508897;3.2;1;0.5;0;D33LAT;0000002880;3.2;20151016;20151115;1510251217416;0;1.6;1.6;0;D33LAT-11500259;0.2;3.2;0;CADRE PM NAIF ;C
D33LAT-154796;1501838;DEPOT;11508896;1.2;1;0.5;0;D33LAT;0000002880;1.2;20151016;20151115;1510251217416;0;0.6;0.6;0;D33LAT-11500259;0.2;1.2;0;CADRE PM NAIF TISSU ;C
D33LAT-154799;1501315;DEPOT;11506280;47.5;1;0.5;0;D33LAT;0000002882;47.5;20151016;20151115;1510251217160;0;23.75;23.75;0;D33LAT-11500269;0.2;47.5;0;GUERIDON OCTO ;C
D33LAT-154800;000321;DEPOT;000321-1;15;1;0.5;0;D33LAT;0000002883;15;20151016;20151115;15102512171042;0;7.5;7.5;0;D33LATBO50655;0.2;15;0;Miroir bois avec etagere;C
D33LAT-154801;1503019;DEPOT;11514967;2;12;0.4;0;D33LAT;0000002884;24;20151016;20151115;151025121761;0;12.24;8.16;0;D33LAT-11300406;0.2;20.4;0;POT A BOUGIE ;C
D33LAT-154809;000446;DEPOT;000446-1;290;1;0.467241;0;D33LAT;0000002888;290;20151016;20151115;15102512171183;0;154.5;135.5;0;D33LAT-10200385;0.2;290;0;Buffet vaisselier chene;C
D33LAT-154811;000286;DEPOT;000286-3;15;1;0.5;0;D33LAT;0000002889;15;20151016;20151115;1510251217415;0;7.5;7.5;0;D33LAT-10200633;0.2;15;0;HOUSSE TRANSPORT PORTABLE
;C
D33LAT-154818;000427;DEPOT;000427-55;3.5;2;0.38;0;D33LAT;0000002892;7;20151016;20151115;1510251217698;0;4.34;2.66;0;D33LAT-10600207;0.2;7;0;D 434-moule a cake;C
D33LAT-154819;000427;DEPOT;000427-57;5;1;0.38;0;D33LAT;0000002892;5;20151016;20151115;1510251217698;0;3.1;1.9;0;D33LAT-10600207;0.2;5;0;D433-plat au four;C
D33LAT-154822;1501634;DEPOT;11507842;6;1;0.4;0;D33LAT;0000002895;6;20151016;20151115;1510251217718;0;3.6;2.4;0;D33LAT-19700084;0.2;6;0;SALADIER ANCIEN FLEUR ;C
D33LAT-154823;000089;DEPOT;000089-82;15;1;0.4;0;D33LAT;0000002895;15;20151016;20151115;15102512171065;0;7.65;5.1;0;D33LAT-19700084;0.2;12.75;0;Assiette anc deco;C
D33LAT-154824;000089;DEPOT;000089-30;12.75;1;0.4;0;D33LAT;0000002895;12.75;20151016;20151115;15102512171065;0;7.65;5.1;0;D33LAT-19700084;0.2;12.75;0;Assiette anc ;C
D33LAT-154825;000089;DEPOT;000089-82;15;1;0.4;0;D33LAT;0000002895;15;20151016;20151115;15102512171065;0;7.65;5.1;0;D33LAT-19700084;0.2;12.75;0;Assiette anc deco;C
D33LAT-154826;000427;DEPOT;000427-52;7;1;0.38;0;D33LAT;0000002896;7;20151016;20151115;1510251217698;0;4.34;2.66;0;D33LAT-10600207;0.2;7;0;E426-casserole  n 15

;C
D33LAT-154828;000395;DEPOT;000395-25;50;1;0.5;0;D33LAT;0000002898;50;20151016;20151115;1510251217257;0;25;25;0;D33LAT-10000173;0.2;50;0;COFFRE A JOUETS BLANC;C
D33LAT-154831;1304349;DEPOT;11325298;29;1;0.38;0;D33LAT;0000002899;29;20151016;20151115;15102512171182;0;17.98;11.02;0;D33LAT-10600207;0.2;29;0;X02-MINI MEUBLE N2 ;C
D33LAT-154832;1502880;DEPOT;11513839;15;1;0.3;0;D33LAT;0000002900;15;20151016;20151115;1510251217987;0;10.5;4.5;0;D33LAT-11200450;0.2;15;0;CZS-01*PUPITRE SCOLAIRE;C
D33LAT-154833;1404385;DEPOT;11422363;13;1;0.3;0;D33LAT;0000002900;13;20151016;20151115;1510251217670;0;9.1;3.9;0;D33LAT-11200450;0.2;13;0;HGFE-HOUSSE GUITARE FOLK ECO;C
D33LAT-154835;1404385;DEPOT;11422355;149;1;0.3;0;D33LAT;0000002900;149;20151016;20151115;1510251217670;0;104.3;44.7;0;D33LAT-11200450;0.2;149;0;AG303P-6-GUITARE FOLK MODS;C
D33LAT-154866;000427;DEPOT;000427-60;5;1;0.38;0;D33LAT;0000002919;5;20151017;20151115;1510251217698;0;3.1;1.9;0;D33LAT-10600207;0.2;5;0;H286-pelle+balayette;C
D33LAT-154867;000427;DEPOT;000427-32;3.5;1;0.38;0;D33LAT;0000002920;3.5;20151017;20151115;1510251217698;0;2.17;1.33;0;D33LAT-10600207;0.2;3.5;0;D435-moule à tarte;C
D33LAT-154870;1502331;DEPOT;11511135;4;2;0.4;0;D33LAT;0000002922;8;20151017;20151115;1510251217279;0;3.36;2.24;0;D33LAT-11300406;0.2;5.6;0;SUPPORT A ROULETTE POUR PLANTE;C
D33LAT-154872;1501634;DEPOT;11507858;10;1;0.4;0;D33LAT;0000002922;10;20151017;20151115;1510251217718;0;6;4;0;D33LAT-19700084;0.2;10;0;ARMOIRE DE POUPEE BRETONNE;C
D33LAT-154873;1501864;DEPOT;11509101;24;1;0.5;0;D33LAT;0000002922;24;20151017;20151115;1510251217414;0;12;12;0;D33LAT-11100942;0.2;24;0;CADRE PAYSAGE ;C
D33LAT-154875;000427;DEPOT;000427-59;6;2;0.38;0;D33LAT;0000002925;12;20151017;20151115;1510251217698;0;7.44;4.56;0;D33LAT-10600207;0.2;12;0;E406-tapis anti derapant;C
D33LAT-154876;000401;DEPOT;000401-36;5;1;0.2;0;D33LAT;0000002927;5;20151017;20151115;1510251217521;0;4;1;0;D33LAT-19800369;0.2;5;0;Miroir pm;C
D33LAT-154881;000411;DEPOT;000411-3;30;1;0.5;0;D33LAT;0000002929;30;20151017;20151115;1510251217681;0;15;15;0;D33LATLA50706;0.2;30;0;Gueridon hexagonal merisier ;C
D33LAT-154882;1500664;DEPOT;11503362;12.9;1;0.3;0;D33LAT;0000002930;12.9;20151017;20151115;1510251217669;0;9.03;3.87;0;D33LAT-11200450;0.2;12.9;0;SG1-STAND GUITARE NOIR COL DE CYGNE;C
D33LAT-154883;1404385;DEPOT;11422339;12.9;1;0.3;0;D33LAT;0000002930;12.9;20151017;20151115;1510251217670;0;9.03;3.87;0;D33LAT-11200450;0.2;12.9;0;BJH-T32-HARMONICA 16 TROUS;C
D33LAT-154884;1303829;DEPOT;11321993;6;1;0.3;0;D33LAT;0000002930;6;20151017;20151115;1510251217413;0;4.2;1.8;0;D33LAT-11200450;0.2;6;0;EL0942-CORDES ELECTRIC JEUX LIGHT;C
D33LAT-154885;1502549;DEPOT;11512253;5;1;0.4;0;D33LAT;0000002931;5;20151017;20151115;1510251217316;0;2.1;1.4;0;D33LAT-11300406;0.2;3.5;0;VERRINE GIGOGNE ;C
D33LAT-154892;000401;DEPOT;000401-37;8;1;0.2;0;D33LAT;0000002935;8;20151017;20151115;1510251217521;0;6.4;1.6;0;D33LAT-19800369;0.2;8;0;ANCRE PM LAITON;C
D33LAT-154893;1502549;DEPOT;11512225;1;2;0.4;0;D33LAT;0000002935;2;20151017;20151115;1510251217316;0;0.84;0.56;0;D33LAT-11300406;0.2;1.4;0;LOT DE 3 COUVERTS PM ;C
D33LAT-154894;1501588;DEPOT;11507656;10;1;0.01;0;D33LAT;0000002935;10;20151017;20151115;1510251217580;0;9.9;0.1;0;D33LAT-11300098;0.2;10;0;73-74 PLAT GM ;C
D33LAT-154895;1501588;DEPOT;11507615;15;1;0.01;0;D33LAT;0000002936;15;20151017;20151115;1510251217580;0;14.85;0.15;0;D33LAT-11300098;0.2;15;0;9-11 PLATEAU SCULPTE GM;C
D33LAT-154896;000427;DEPOT;000427-12;1;6;0.38;0;D33LAT;0000002936;6;20151017;20151115;1510251217698;0;3.72;2.28;0;D33LAT-10600207;0.2;6;0;E452-set de table 29*43 cm;C
D33LAT-154897;1501588;DEPOT;11507616;12;1;0.01;0;D33LAT;0000002937;12;20151017;20151115;1510251217580;0;11.88;0.12;0;D33LAT-11300098;0.2;12;0;9-11 PLATEAU SCULPTE MM;C
D33LAT-154899;000215;DEPOT;000215-16;35;1;0.5;0;D33LAT;0000002939;35;20151017;20151115;1510251217529;0;17.5;17.5;0;D33LAT-19800725;0.2;35;0;GRILLE CHEMINEE 7B;C
D33LAT-154900;000427;DEPOT;000427-20;6;1;0.38;0;D33LAT;0000002939;6;20151017;20151115;1510251217698;0;3.72;2.28;0;D33LAT-10600207;0.2;6;0;F43-parapluie gm;C
D33LAT-154903;1502897;DEPOT;11513965;4.25;1;0.5;0;D33LAT;0000002940;4.25;20151017;20151115;1510251217556;0;1.75;1.75;0;D33LAT-11500688;0.2;3.5;0;PANIERE RECT TRESSÉE ;C
D33LAT-154904;1501516;DEPOT;11507177;7.5;1;0.5;0;D33LAT;0000002941;7.5;20151017;20151115;15102512171180;0;3.75;3.75;0;D33LAT-11200296;0.2;7.5;0;HUBLOT PM ;C
D33LAT-154905;1502549;DEPOT;11512219;4;1;0.4;0;D33LAT;0000002942;4;20151017;20151115;1510251217316;0;1.68;1.12;0;D33LAT-11300406;0.2;2.8;0;SUCRIER COULEUR ;C
D33LAT-154906;1502549;DEPOT;11512187;2;1;0.4;0;D33LAT;0000002942;2;20151017;20151115;1510251217316;0;0.84;0.56;0;D33LAT-11300406;0.2;1.4;0;USTENSILE SILICONE ;C
D33LAT-154907;000374;DEPOT;000374-1;40;1;0.5;0;D33LAT;0000002943;40;20151017;20151115;1510251217412;0;20;20;0;D33LATHO50674;0.2;40;0;Robot menager seb
vitacompact acc
etag;C
D33LAT-154913;1502549;DEPOT;11512237;8;1;0.4;0;D33LAT;0000002947;8;20151017;20151115;1510251217316;0;3.36;2.24;0;D33LAT-11300406;0.2;5.6;0;BOUTEILLE ISOLANTE ;C
D33LAT-154916;1501588;DEPOT;11507571;600;1;0.01;0;D33LAT;0000002949;600;20151017;20151115;1510251217580;0;594;6;0;D33LAT-11300098;0.2;600;0;TA01 BIBLIOTHEQUE TECK 2P / 4T  200/100/40;C
D33LAT-154917;1503075;DEPOT;11514987;671.5;1;0.444674;0;D33LAT;0000002949;671.5;20151017;20151115;1510251217156;0;372.9;298.6;0;D33LAT-11500721;0.2;671.5;0;CANAPE 3 PLACES TISSU BEIGE;C
D33LAT-154918;000427;DEPOT;000427-22;5;1;0.38;0;D33LAT;0000002950;5;20151017;20151115;1510251217698;0;3.1;1.9;0;D33LAT-10600207;0.2;5;0;D208-matelas animax n1;C
D33LAT-154919;1502127;DEPOT;11510356;5;1;0.38;0;D33LAT;0000002951;5;20151017;20151115;1510251217325;0;3.1;1.9;0;D33LAT-10600207;0.2;5;0;B135 - BOITE N°34 ;C
D33LAT-154920;1502127;DEPOT;11510354;3.5;1;0.38;0;D33LAT;0000002951;3.5;20151017;20151115;1510251217325;0;2.17;1.33;0;D33LAT-10600207;0.2;3.5;0;B133 - BOITE N°32 ;C
D33LAT-154921;1502127;DEPOT;11510353;2.5;1;0.38;0;D33LAT;0000002951;2.5;20151017;20151115;1510251217325;0;1.55;0.95;0;D33LAT-10600207;0.2;2.5;0;B132 - BOITE N°31 ;C
D33LAT-154922;1502127;DEPOT;11510352;2;1;0.38;0;D33LAT;0000002951;2;20151017;20151115;1510251217325;0;1.24;0.76;0;D33LAT-10600207;0.2;2;0;B131 - BOITE N°30 ;C
D33LAT-154923;000427;DEPOT;000427-52;7;1;0.38;0;D33LAT;0000002951;7;20151017;20151115;1510251217698;0;4.34;2.66;0;D33LAT-10600207;0.2;7;0;E426-casserole  n 15

;C
D33LAT-154925;1501924;DEPOT;11509366;82.5;1;0.5;0;D33LAT;0000002953;82.5;20151017;20151115;15102512171179;0;41.25;41.25;0;D33LAT-10400302;0.2;82.5;0;BUFFET 2 CORPS PIN MASSIF;C
D33LAT-154927;1502728;DEPOT;11513185;12.75;1;0.5;0;D33LAT;0000002954;12.75;20151017;20151115;1510251217667;0;5.25;5.25;0;D33LAT-11500650;0.2;10.5;0;CHAISE DE JARDIN PVC ;C
D33LAT-154928;000055;DEPOT;000055-4;45;1;0.2;0;D33LAT;0000002954;45;20151017;20151115;15102512171178;0;36;9;0;D33LAT-19800369;0.2;45;0;ETAGERE 4 NIVEAUX bois/métal ;C
D33LAT-154933;1404921;DEPOT;11425181;20;1;0.5;0;D33LAT;0000002956;20;20151017;20151115;1510251217922;0;10;10;0;D33LAT-11301099;0.2;20;0;SAC A MAIN CUIR FRANGES SHELL;C
D33LAT-154934;1501588;DEPOT;11507630;35;1;0.01;0;D33LAT;0000002956;35;20151017;20151115;1510251217580;0;34.65;0.35;0;D33LAT-11300098;0.2;35;0;37-38 MIROIR 60 X 90 ;C
D33LAT-154936;000379;DEPOT;000379-2;75;1;0.5;0;D33LAT;0000002958;75;20151017;20151115;1510251217154;0;37.5;37.5;0;D33LAT-11100167;0.2;75;0;Fauteuil voltaire 
rouge;C
D33LAT-154939;1502846;DEPOT;11513704;17;1;0.5;0;D33LAT;0000002960;17;20151017;20151115;15102512171058;0;7;7;0;D33LAT-11500676;0.2;14;0;PORTE PLANTE FF NOIR 150/40;C
D33LAT-154940;1502127;DEPOT;11510357;6;1;0.38;0;D33LAT;0000002961;6;20151017;20151115;1510251217325;0;3.72;2.28;0;D33LAT-10600207;0.2;6;0;B136 - BOITE N°35 ;C
D33LAT-154941;1502127;DEPOT;11510358;7;1;0.38;0;D33LAT;0000002961;7;20151017;20151115;1510251217325;0;4.34;2.66;0;D33LAT-10600207;0.2;7;0;B137 - BOITE N°36 ;C
D33LAT-154942;1502127;DEPOT;11510352;2;1;0.38;0;D33LAT;0000002961;2;20151017;20151115;1510251217325;0;1.24;0.76;0;D33LAT-10600207;0.2;2;0;B131 - BOITE N°30 ;C
D33LAT-154943;1502127;DEPOT;11510356;5;1;0.38;0;D33LAT;0000002961;5;20151017;20151115;1510251217325;0;3.1;1.9;0;D33LAT-10600207;0.2;5;0;B135 - BOITE N°34 ;C
D33LAT-154944;1500411;DEPOT;11502151;1;1;0.38;0;D33LAT;0000002962;1;20151017;20151115;1510251217294;0;0.62;0.38;0;D33LAT-10600207;0.2;1;0;C272 BATON D ENCENS X60 N2;C
D33LAT-154946;1503098;DEPOT;11515106;76.5;1;0.4;0;D33LAT;0000002964;76.5;20151017;20151115;15102512171027;0;45.9;30.6;0;D33LAT-11200973;0.2;76.5;0;FAUTEUIL ANC PAILLE ;C
D33LAT-154947;1502078;DEPOT;11509991;5.5;1;0.5;0;D33LAT;0000002965;5.5;20151017;20151115;15102512171177;0;2.75;2.75;0;D33LAT-10201011;0.2;5.5;0;ASSIETTE ANC ;C
D33LAT-154948;1501666;DEPOT;11508026;10;1;0.5;0;D33LAT;0000002966;10;20151017;20151115;15102512171176;0;5;5;0;D33LAT-10800244;0.2;10;0;APPAREIL A ABDOMINAUX NOIR;C
D33LAT-154949;000394;DEPOT;000394-3;75;1;0.5;0;D33LAT;0000002967;75;20151017;20151115;15102512171198;0;37.5;37.5;0;D33LATLU50671;0.2;75;0;LOT DE 4 CHAISES ST LP;C
D33LAT-154950;000413;DEPOT;000413-6;250;1;0.47;0;D33LAT;0000002967;250;20151017;20151115;1510251217956;0;132.5;117.5;0;D33LATBE50576;0.2;250;0;Table ronde diametre 115 + all merisier ;C
D33LAT-154951;1500461;DEPOT;11502335;3;1;0.5;0;D33LAT;0000002968;3;20151017;20151115;1510251217664;0;1.5;1.5;0;D33LAT-10100071;0.2;3;0;LUSTRE 5B MODERNE INOX ABAT JOUR NACRE BLEU;C
D33LAT-154952;000298;DEPOT;000298-1;30;1;0.5;0;D33LAT;0000002969;30;20151017;20151115;1510251217152;0;15;15;0;D33LAT-11400430;0.2;30;0;LUSTRE METAL VERRE;C
D33LAT-154954;1501129;DEPOT;11505500;15;1;0.5;0;D33LAT;0000002971;15;20151017;20151115;15102512171175;0;7.5;7.5;0;D33LAT-11500292;0.2;15;0;LAMPADAIRE FF DEPORTÉ ;C
D33LAT-154955;000427;DEPOT;000427-23;8;1;0.38;0;D33LAT;0000002972;8;20151017;20151115;1510251217698;0;4.96;3.04;0;D33LAT-10600207;0.2;8;0;D209-matelas animaux n2;C
